,datetime,T,Po,P,Pa,U,Ff,ff10,VV,Td
22825,2018-08-09 03:00:00,7.0,764.8,769.1,-0.3,769.1,2.0,3.0,25.0,5.8
22826,2018-08-09 04:00:00,7.0,764.8,769.1,-0.3,769.1,2.0,3.0,25.0,5.8
22827,2018-08-09 05:00:00,6.5,764.8,769.0,0.0,769.0,2.0,7.279950495049505,25.0,4.8
22828,2018-08-09 06:00:00,6.5,764.8,769.0,0.0,769.0,2.0,7.279950495049505,25.0,4.8
22829,2018-08-09 07:00:00,6.5,764.8,769.0,0.0,769.0,2.0,7.279950495049505,25.0,4.8
22830,2018-08-09 08:00:00,8.7,766.0,770.2,1.2,770.2,1.0,2.0,20.0,6.5
22831,2018-08-09 09:00:00,8.7,766.0,770.2,1.2,770.2,1.0,2.0,20.0,6.5
22832,2018-08-09 10:00:00,8.7,766.0,770.2,1.2,770.2,1.0,2.0,20.0,6.5
22833,2018-08-09 11:00:00,8.7,766.0,770.2,1.2,770.2,1.0,2.0,20.0,6.5
22834,2018-08-09 12:00:00,8.7,766.0,770.2,1.2,770.2,1.0,2.0,20.0,6.5
22835,2018-08-09 13:00:00,8.7,766.0,770.2,1.2,770.2,1.0,2.0,20.0,6.5
22836,2018-08-09 14:00:00,15.6,765.5,769.7,-0.003512219083875732,769.7,6.0,8.0,40.0,4.9
22837,2018-08-09 15:00:00,15.6,765.5,769.7,-0.003512219083875732,769.7,6.0,8.0,40.0,4.9
22838,2018-08-09 16:00:00,15.6,765.5,769.7,-0.003512219083875732,769.7,6.0,8.0,40.0,4.9
22839,2018-08-09 17:00:00,14.7,765.4,769.5,-0.1,769.5,6.0,8.0,40.0,4.5
22840,2018-08-09 18:00:00,14.7,765.4,769.5,-0.1,769.5,6.0,8.0,40.0,4.5
22841,2018-08-09 19:00:00,14.7,765.4,769.5,-0.1,769.5,6.0,8.0,40.0,4.5
22842,2018-08-09 20:00:00,9.9,766.3,770.6,0.9,770.6,2.0,3.0,40.0,6.0
22843,2018-08-09 21:00:00,9.9,766.3,770.6,0.9,770.6,2.0,3.0,40.0,6.0
22844,2018-08-09 22:00:00,9.9,766.3,770.6,0.9,770.6,2.0,3.0,40.0,6.0
22845,2018-08-09 23:00:00,9.0,767.2,771.4,0.9,771.4,1.0,2.0,20.0,6.1
22846,2018-08-10 00:00:00,9.0,767.2,771.4,0.9,771.4,1.0,2.0,20.0,6.1
22847,2018-08-10 01:00:00,9.0,767.2,771.4,0.9,771.4,1.0,2.0,20.0,6.1
22848,2018-08-10 02:00:00,17.4,755.5,759.6,-0.3,759.6,4.0,5.0,30.0,14.9
22849,2018-08-10 03:00:00,17.4,755.5,759.6,-0.3,759.6,4.0,5.0,30.0,14.9
22850,2018-08-10 04:00:00,17.4,755.5,759.6,-0.3,759.6,4.0,5.0,30.0,14.9
22851,2018-08-10 05:00:00,14.3,755.5,759.6,0.0,759.6,2.0,4.0,30.0,12.1
22852,2018-08-10 06:00:00,14.3,755.5,759.6,0.0,759.6,2.0,4.0,30.0,12.1
22853,2018-08-10 07:00:00,14.3,755.5,759.6,0.0,759.6,2.0,4.0,30.0,12.1
22854,2018-08-10 08:00:00,17.8,757.2,761.2,1.7,761.2,4.0,5.0,20.0,14.1
22855,2018-08-10 09:00:00,17.8,757.2,761.2,1.7,761.2,4.0,5.0,20.0,14.1
22856,2018-08-10 10:00:00,17.8,757.2,761.2,1.7,761.2,4.0,5.0,20.0,14.1
22857,2018-08-10 11:00:00,26.8,756.4,760.3,-0.8,760.3,6.0,7.0,40.0,13.5
22858,2018-08-10 12:00:00,26.8,756.4,760.3,-0.8,760.3,6.0,7.0,40.0,13.5
22859,2018-08-10 13:00:00,26.8,756.4,760.3,-0.8,760.3,6.0,7.0,40.0,13.5
22860,2018-08-10 14:00:00,25.8,755.2,759.2,-1.2,759.2,5.0,6.0,30.0,15.0
22861,2018-08-10 15:00:00,25.8,755.2,759.2,-1.2,759.2,5.0,6.0,30.0,15.0
22862,2018-08-10 16:00:00,25.8,755.2,759.2,-1.2,759.2,5.0,6.0,30.0,15.0
22863,2018-08-10 17:00:00,26.2,754.9,758.8,-0.3,758.8,2.0,5.0,30.0,14.1
22864,2018-08-10 18:00:00,26.2,754.9,758.8,-0.3,758.8,2.0,5.0,30.0,14.1
22865,2018-08-10 19:00:00,26.2,754.9,758.8,-0.3,758.8,2.0,5.0,30.0,14.1
22866,2018-08-10 20:00:00,15.6,755.2,759.4,0.3,759.4,2.0,5.0,20.0,13.0
22867,2018-08-10 21:00:00,15.6,755.2,759.4,0.3,759.4,2.0,5.0,20.0,13.0
22868,2018-08-10 22:00:00,15.6,755.2,759.4,0.3,759.4,2.0,5.0,20.0,13.0
22869,2018-08-10 23:00:00,13.8,755.8,760.0,0.6,760.0,4.0,7.0,7.0,12.6
22870,2018-08-11 00:00:00,13.8,755.8,760.0,0.6,760.0,4.0,7.0,7.0,12.6
22871,2018-08-11 01:00:00,13.8,755.8,760.0,0.6,760.0,4.0,7.0,7.0,12.6
22872,2018-08-11 02:00:00,14.1,760.9,765.1,-1.2,765.1,3.0,4.0,25.0,11.5
22873,2018-08-11 03:00:00,14.1,760.9,765.1,-1.2,765.1,3.0,4.0,25.0,11.5
22874,2018-08-11 04:00:00,14.1,760.9,765.1,-1.2,765.1,3.0,4.0,25.0,11.5
22875,2018-08-11 05:00:00,11.3,759.9,764.2,-1.0,764.2,2.0,3.0,25.0,9.7
22876,2018-08-11 06:00:00,11.3,759.9,764.2,-1.0,764.2,2.0,3.0,25.0,9.7
22877,2018-08-11 07:00:00,11.3,759.9,764.2,-1.0,764.2,2.0,3.0,25.0,9.7
22878,2018-08-11 08:00:00,17.1,761.5,765.6,1.6,765.6,6.0,10.0,30.0,11.8
22879,2018-08-11 09:00:00,17.1,761.5,765.6,1.6,765.6,6.0,10.0,30.0,11.8
22880,2018-08-11 10:00:00,17.1,761.5,765.6,1.6,765.6,6.0,10.0,30.0,11.8
22881,2018-08-11 11:00:00,20.4,761.6,765.7,0.1,765.7,9.0,9.0,19.0,12.9
22882,2018-08-11 12:00:00,20.4,761.6,765.7,0.1,765.7,9.0,9.0,19.0,12.9
22883,2018-08-11 13:00:00,20.4,761.6,765.7,0.1,765.7,9.0,9.0,19.0,12.9
22884,2018-08-11 14:00:00,21.3,761.1,765.1,-0.5,765.1,10.0,13.0,20.0,13.3
22885,2018-08-11 15:00:00,21.3,761.1,765.1,-0.5,765.1,10.0,13.0,20.0,13.3
22886,2018-08-11 16:00:00,21.3,761.1,765.1,-0.5,765.1,10.0,13.0,20.0,13.3
22887,2018-08-11 17:00:00,21.3,761.1,765.1,-0.5,765.1,10.0,13.0,20.0,13.3
22888,2018-08-11 18:00:00,21.3,761.1,765.1,-0.5,765.1,10.0,13.0,20.0,13.3
22889,2018-08-11 19:00:00,21.3,761.1,765.1,-0.5,765.1,10.0,13.0,20.0,13.3
22890,2018-08-11 20:00:00,17.3,760.7,764.8,-0.003512219083875732,764.8,8.0,10.0,20.0,13.0
22891,2018-08-11 21:00:00,17.3,760.7,764.8,-0.003512219083875732,764.8,8.0,10.0,20.0,13.0
22892,2018-08-11 22:00:00,17.3,760.7,764.8,-0.003512219083875732,764.8,8.0,10.0,20.0,13.0
22893,2018-08-11 23:00:00,16.9,761.4,765.5,0.7,765.5,5.0,7.0,30.0,11.3
22894,2018-08-12 00:00:00,16.9,761.4,765.5,0.7,765.5,5.0,7.0,30.0,11.3
22895,2018-08-12 01:00:00,16.9,761.4,765.5,0.7,765.5,5.0,7.0,30.0,11.3
22896,2018-08-12 02:00:00,13.4,756.0,760.2,-0.1,760.2,1.0,7.279950495049505,30.0,11.5
22897,2018-08-12 03:00:00,13.4,756.0,760.2,-0.1,760.2,1.0,7.279950495049505,30.0,11.5
22898,2018-08-12 04:00:00,13.4,756.0,760.2,-0.1,760.2,1.0,7.279950495049505,30.0,11.5
22899,2018-08-12 05:00:00,12.0,756.4,760.6,0.4,760.6,2.0,3.0,30.0,10.7
22900,2018-08-12 06:00:00,12.0,756.4,760.6,0.4,760.6,2.0,3.0,30.0,10.7
22901,2018-08-12 07:00:00,12.0,756.4,760.6,0.4,760.6,2.0,3.0,30.0,10.7
22902,2018-08-12 08:00:00,12.0,756.4,760.6,0.0,760.6,2.0,5.0,30.0,10.7
22903,2018-08-12 09:00:00,12.0,756.4,760.6,0.0,760.6,2.0,5.0,30.0,10.7
22904,2018-08-12 10:00:00,12.0,756.4,760.6,0.0,760.6,2.0,5.0,30.0,10.7
22905,2018-08-12 11:00:00,19.0,757.9,762.0,1.5,762.0,3.0,5.0,20.0,10.8
22906,2018-08-12 12:00:00,19.0,757.9,762.0,1.5,762.0,3.0,5.0,20.0,10.8
22907,2018-08-12 13:00:00,19.0,757.9,762.0,1.5,762.0,3.0,5.0,20.0,10.8
22908,2018-08-12 14:00:00,19.6,758.0,762.1,0.1,762.1,6.0,8.0,20.0,12.3
22909,2018-08-12 15:00:00,19.6,758.0,762.1,0.1,762.1,6.0,8.0,20.0,12.3
22910,2018-08-12 16:00:00,19.6,758.0,762.1,0.1,762.1,6.0,8.0,20.0,12.3
22911,2018-08-12 17:00:00,21.5,758.1,762.4,0.1,762.4,6.0,8.0,20.0,11.9
22912,2018-08-12 18:00:00,21.5,758.1,762.4,0.1,762.4,6.0,8.0,20.0,11.9
22913,2018-08-12 19:00:00,21.5,758.1,762.4,0.1,762.4,6.0,8.0,20.0,11.9
22914,2018-08-12 20:00:00,17.7,759.1,763.2,1.0,763.2,5.0,7.0,20.0,12.5
22915,2018-08-12 21:00:00,17.7,759.1,763.2,1.0,763.2,5.0,7.0,20.0,12.5
22916,2018-08-12 22:00:00,17.7,759.1,763.2,1.0,763.2,5.0,7.0,20.0,12.5
22917,2018-08-12 23:00:00,17.7,759.1,763.2,0.0,763.2,5.0,8.0,20.0,12.5
22918,2018-08-13 00:00:00,17.7,759.1,763.2,0.0,763.2,5.0,8.0,20.0,12.5
22919,2018-08-13 01:00:00,17.7,759.1,763.2,0.0,763.2,5.0,8.0,20.0,12.5
22920,2018-08-13 02:00:00,11.5,761.9,766.1,-0.003512219083875732,766.1,2.0,5.0,6.0,10.2
22921,2018-08-13 03:00:00,11.5,761.9,766.1,-0.003512219083875732,766.1,2.0,5.0,6.0,10.2
22922,2018-08-13 04:00:00,11.5,761.9,766.1,-0.003512219083875732,766.1,2.0,5.0,6.0,10.2
22923,2018-08-13 05:00:00,11.5,761.9,766.1,-0.003512219083875732,766.1,2.0,5.0,6.0,10.2
22924,2018-08-13 06:00:00,11.5,761.9,766.1,-0.003512219083875732,766.1,2.0,5.0,6.0,10.2
22925,2018-08-13 07:00:00,11.5,761.9,766.1,-0.003512219083875732,766.1,2.0,5.0,6.0,10.2
22926,2018-08-13 08:00:00,11.0,762.4,766.6,-0.003512219083875732,766.6,2.0,3.0,20.0,9.2
22927,2018-08-13 09:00:00,11.0,762.4,766.6,-0.003512219083875732,766.6,2.0,3.0,20.0,9.2
22928,2018-08-13 10:00:00,11.0,762.4,766.6,-0.003512219083875732,766.6,2.0,3.0,20.0,9.2
22929,2018-08-13 11:00:00,12.7,763.0,767.2,0.6,767.2,4.0,6.0,20.0,8.4
22930,2018-08-13 12:00:00,12.7,763.0,767.2,0.6,767.2,4.0,6.0,20.0,8.4
22931,2018-08-13 13:00:00,12.7,763.0,767.2,0.6,767.2,4.0,6.0,20.0,8.4
22932,2018-08-13 14:00:00,13.8,762.5,766.6,-0.5,766.6,6.0,10.0,20.0,5.4
22933,2018-08-13 15:00:00,13.8,762.5,766.6,-0.5,766.6,6.0,10.0,20.0,5.4
22934,2018-08-13 16:00:00,13.8,762.5,766.6,-0.5,766.6,6.0,10.0,20.0,5.4
22935,2018-08-13 17:00:00,13.1,762.4,766.6,-0.1,766.6,6.0,9.0,20.0,4.6
22936,2018-08-13 18:00:00,13.1,762.4,766.6,-0.1,766.6,6.0,9.0,20.0,4.6
22937,2018-08-13 19:00:00,13.1,762.4,766.6,-0.1,766.6,6.0,9.0,20.0,4.6
22938,2018-08-13 20:00:00,11.0,764.0,768.2,1.6,768.2,1.0,7.0,20.0,5.3
22939,2018-08-13 21:00:00,11.0,764.0,768.2,1.6,768.2,1.0,7.0,20.0,5.3
22940,2018-08-13 22:00:00,11.0,764.0,768.2,1.6,768.2,1.0,7.0,20.0,5.3
22941,2018-08-13 23:00:00,11.1,764.5,768.7,0.5,768.7,2.0,4.0,20.0,4.5
22942,2018-08-14 00:00:00,11.1,764.5,768.7,0.5,768.7,2.0,4.0,20.0,4.5
22943,2018-08-14 01:00:00,11.1,764.5,768.7,0.5,768.7,2.0,4.0,20.0,4.5
22944,2018-08-14 02:00:00,11.0,764.4,768.6,-0.1,768.6,3.0,5.0,25.0,4.0
22945,2018-08-14 03:00:00,11.0,764.4,768.6,-0.1,768.6,3.0,5.0,25.0,4.0
22946,2018-08-14 04:00:00,11.0,764.4,768.6,-0.1,768.6,3.0,5.0,25.0,4.0
22947,2018-08-14 05:00:00,9.9,763.7,767.9,-0.7,767.9,3.0,4.0,30.0,4.2
22948,2018-08-14 06:00:00,9.9,763.7,767.9,-0.7,767.9,3.0,4.0,30.0,4.2
22949,2018-08-14 07:00:00,9.9,763.7,767.9,-0.7,767.9,3.0,4.0,30.0,4.2
22950,2018-08-14 08:00:00,7.8,764.2,768.4,0.5,768.4,4.0,5.0,20.0,4.1
22951,2018-08-14 09:00:00,7.8,764.2,768.4,0.5,768.4,4.0,5.0,20.0,4.1
22952,2018-08-14 10:00:00,7.8,764.2,768.4,0.5,768.4,4.0,5.0,20.0,4.1
22953,2018-08-14 11:00:00,15.0,765.4,769.5,1.2,769.5,3.0,5.0,20.0,5.6
22954,2018-08-14 12:00:00,15.0,765.4,769.5,1.2,769.5,3.0,5.0,20.0,5.6
22955,2018-08-14 13:00:00,15.0,765.4,769.5,1.2,769.5,3.0,5.0,20.0,5.6
22956,2018-08-14 14:00:00,15.0,764.5,768.7,-0.9,768.7,4.0,4.0,30.0,7.0
22957,2018-08-14 15:00:00,15.0,764.5,768.7,-0.9,768.7,4.0,4.0,30.0,7.0
22958,2018-08-14 16:00:00,15.0,764.5,768.7,-0.9,768.7,4.0,4.0,30.0,7.0
22959,2018-08-14 17:00:00,15.0,764.5,768.7,-0.9,768.7,4.0,4.0,30.0,7.0
22960,2018-08-14 18:00:00,15.0,764.5,768.7,-0.9,768.7,4.0,4.0,30.0,7.0
22961,2018-08-14 19:00:00,15.0,764.5,768.7,-0.9,768.7,4.0,4.0,30.0,7.0
22962,2018-08-14 20:00:00,9.6,764.1,768.3,-0.003512219083875732,768.3,3.0,3.0,20.0,7.2
22963,2018-08-14 21:00:00,9.6,764.1,768.3,-0.003512219083875732,768.3,3.0,3.0,20.0,7.2
22964,2018-08-14 22:00:00,9.6,764.1,768.3,-0.003512219083875732,768.3,3.0,3.0,20.0,7.2
22965,2018-08-14 23:00:00,8.4,764.3,768.6,0.2,768.6,1.0,2.0,20.0,6.3
22966,2018-08-15 00:00:00,8.4,764.3,768.6,0.2,768.6,1.0,2.0,20.0,6.3
22967,2018-08-15 01:00:00,8.4,764.3,768.6,0.2,768.6,1.0,2.0,20.0,6.3
22968,2018-08-15 02:00:00,6.8,763.6,767.9,-0.7,767.9,2.0,3.0,20.0,5.5
22969,2018-08-15 03:00:00,6.8,763.6,767.9,-0.7,767.9,2.0,3.0,20.0,5.5
22970,2018-08-15 04:00:00,6.8,763.6,767.9,-0.7,767.9,2.0,3.0,20.0,5.5
22971,2018-08-15 05:00:00,5.8,763.0,767.2,-0.6,767.2,1.0,2.0,20.0,4.3
22972,2018-08-15 06:00:00,5.8,763.0,767.2,-0.6,767.2,1.0,2.0,20.0,4.3
22973,2018-08-15 07:00:00,5.8,763.0,767.2,-0.6,767.2,1.0,2.0,20.0,4.3
22974,2018-08-15 08:00:00,7.9,763.6,767.9,0.6,767.9,1.0,2.0,20.0,6.3
22975,2018-08-15 09:00:00,7.9,763.6,767.9,0.6,767.9,1.0,2.0,20.0,6.3
22976,2018-08-15 10:00:00,7.9,763.6,767.9,0.6,767.9,1.0,2.0,20.0,6.3
22977,2018-08-15 11:00:00,15.4,764.7,768.8,1.1,768.8,4.0,6.0,20.0,8.0
22978,2018-08-15 12:00:00,15.4,764.7,768.8,1.1,768.8,4.0,6.0,20.0,8.0
22979,2018-08-15 13:00:00,15.4,764.7,768.8,1.1,768.8,4.0,6.0,20.0,8.0
22980,2018-08-15 14:00:00,17.1,763.2,767.3,-1.5,767.3,3.0,6.0,30.0,6.5
22981,2018-08-15 15:00:00,17.1,763.2,767.3,-1.5,767.3,3.0,6.0,30.0,6.5
22982,2018-08-15 16:00:00,17.1,763.2,767.3,-1.5,767.3,3.0,6.0,30.0,6.5
22983,2018-08-15 17:00:00,16.1,763.0,767.2,-0.2,767.2,4.0,7.279950495049505,30.0,6.1
22984,2018-08-15 18:00:00,16.1,763.0,767.2,-0.2,767.2,4.0,7.279950495049505,30.0,6.1
22985,2018-08-15 19:00:00,16.1,763.0,767.2,-0.2,767.2,4.0,7.279950495049505,30.0,6.1
22986,2018-08-15 20:00:00,11.1,763.4,767.6,0.4,767.6,2.0,3.0,20.0,7.0
22987,2018-08-15 21:00:00,11.1,763.4,767.6,0.4,767.6,2.0,3.0,20.0,7.0
22988,2018-08-15 22:00:00,11.1,763.4,767.6,0.4,767.6,2.0,3.0,20.0,7.0
22989,2018-08-15 23:00:00,7.7,764.0,768.3,0.6,768.3,2.0,3.0,20.0,5.2
22990,2018-08-16 00:00:00,7.7,764.0,768.3,0.6,768.3,2.0,3.0,20.0,5.2
22991,2018-08-16 01:00:00,7.7,764.0,768.3,0.6,768.3,2.0,3.0,20.0,5.2
22992,2018-08-16 02:00:00,7.2,762.7,767.0,-1.3,767.0,3.0,3.0,20.0,5.4
22993,2018-08-16 03:00:00,7.2,762.7,767.0,-1.3,767.0,3.0,3.0,20.0,5.4
22994,2018-08-16 04:00:00,7.2,762.7,767.0,-1.3,767.0,3.0,3.0,20.0,5.4
22995,2018-08-16 05:00:00,8.5,761.2,765.4,-1.5,765.4,4.0,5.0,20.0,6.5
22996,2018-08-16 06:00:00,8.5,761.2,765.4,-1.5,765.4,4.0,5.0,20.0,6.5
22997,2018-08-16 07:00:00,8.5,761.2,765.4,-1.5,765.4,4.0,5.0,20.0,6.5
22998,2018-08-16 08:00:00,11.0,760.9,765.1,-0.3,765.1,6.0,8.0,20.0,7.1
22999,2018-08-16 09:00:00,11.0,760.9,765.1,-0.3,765.1,6.0,8.0,20.0,7.1
23000,2018-08-16 10:00:00,11.0,760.9,765.1,-0.3,765.1,6.0,8.0,20.0,7.1
23001,2018-08-16 11:00:00,11.0,760.9,765.1,-0.3,765.1,6.0,8.0,20.0,7.1
23002,2018-08-16 12:00:00,11.0,760.9,765.1,-0.3,765.1,6.0,8.0,20.0,7.1
23003,2018-08-16 13:00:00,11.0,760.9,765.1,-0.3,765.1,6.0,8.0,20.0,7.1
23004,2018-08-16 14:00:00,15.8,760.0,764.1,-0.003512219083875732,764.1,9.0,14.0,20.0,8.0
23005,2018-08-16 15:00:00,15.8,760.0,764.1,-0.003512219083875732,764.1,9.0,14.0,20.0,8.0
23006,2018-08-16 16:00:00,15.8,760.0,764.1,-0.003512219083875732,764.1,9.0,14.0,20.0,8.0
23007,2018-08-16 17:00:00,14.0,759.1,763.2,-0.9,763.2,10.0,17.0,8.0,9.5
23008,2018-08-16 18:00:00,14.0,759.1,763.2,-0.9,763.2,10.0,17.0,8.0,9.5
23009,2018-08-16 19:00:00,14.0,759.1,763.2,-0.9,763.2,10.0,17.0,8.0,9.5
23010,2018-08-16 20:00:00,11.5,760.9,765.1,1.8,765.1,3.0,5.0,20.0,10.1
23011,2018-08-16 21:00:00,11.5,760.9,765.1,1.8,765.1,3.0,5.0,20.0,10.1
23012,2018-08-16 22:00:00,11.5,760.9,765.1,1.8,765.1,3.0,5.0,20.0,10.1
23013,2018-08-16 23:00:00,12.0,762.6,766.8,1.7,766.8,2.0,5.0,20.0,7.8
23014,2018-08-17 00:00:00,12.0,762.6,766.8,1.7,766.8,2.0,5.0,20.0,7.8
23015,2018-08-17 01:00:00,12.0,762.6,766.8,1.7,766.8,2.0,5.0,20.0,7.8
23016,2018-08-17 02:00:00,9.2,763.8,768.0,1.2,768.0,2.0,5.0,20.0,6.0
23017,2018-08-17 03:00:00,9.2,763.8,768.0,1.2,768.0,2.0,5.0,20.0,6.0
23018,2018-08-17 04:00:00,9.2,763.8,768.0,1.2,768.0,2.0,5.0,20.0,6.0
23019,2018-08-17 05:00:00,10.0,765.2,769.4,1.4,769.4,3.0,7.279950495049505,20.0,5.7
23020,2018-08-17 06:00:00,10.0,765.2,769.4,1.4,769.4,3.0,7.279950495049505,20.0,5.7
23021,2018-08-17 07:00:00,10.0,765.2,769.4,1.4,769.4,3.0,7.279950495049505,20.0,5.7
23022,2018-08-17 08:00:00,7.1,767.2,771.4,2.0,771.4,2.0,3.0,20.0,4.6
23023,2018-08-17 09:00:00,7.1,767.2,771.4,2.0,771.4,2.0,3.0,20.0,4.6
23024,2018-08-17 10:00:00,7.1,767.2,771.4,2.0,771.4,2.0,3.0,20.0,4.6
23025,2018-08-17 11:00:00,13.2,769.0,773.2,1.8,773.2,2.0,4.0,20.0,6.5
23026,2018-08-17 12:00:00,13.2,769.0,773.2,1.8,773.2,2.0,4.0,20.0,6.5
23027,2018-08-17 13:00:00,13.2,769.0,773.2,1.8,773.2,2.0,4.0,20.0,6.5
23028,2018-08-17 14:00:00,15.0,769.0,773.2,0.0,773.2,4.0,7.0,25.0,5.5
23029,2018-08-17 15:00:00,15.0,769.0,773.2,0.0,773.2,4.0,7.0,25.0,5.5
23030,2018-08-17 16:00:00,15.0,769.0,773.2,0.0,773.2,4.0,7.0,25.0,5.5
23031,2018-08-17 17:00:00,13.8,769.3,773.5,0.3,773.5,6.0,9.0,25.0,2.8
23032,2018-08-17 18:00:00,13.8,769.3,773.5,0.3,773.5,6.0,9.0,25.0,2.8
23033,2018-08-17 19:00:00,13.8,769.3,773.5,0.3,773.5,6.0,9.0,25.0,2.8
23034,2018-08-17 20:00:00,11.1,769.5,773.8,0.2,773.8,3.0,7.0,25.0,3.7
23035,2018-08-17 21:00:00,11.1,769.5,773.8,0.2,773.8,3.0,7.0,25.0,3.7
23036,2018-08-17 22:00:00,11.1,769.5,773.8,0.2,773.8,3.0,7.0,25.0,3.7
23037,2018-08-17 23:00:00,7.6,769.0,773.2,-0.5,773.2,2.0,6.0,20.0,3.7
23038,2018-08-18 00:00:00,7.6,769.0,773.2,-0.5,773.2,2.0,6.0,20.0,3.7
23039,2018-08-18 01:00:00,7.6,769.0,773.2,-0.5,773.2,2.0,6.0,20.0,3.7
23040,2018-08-18 02:00:00,4.2,767.8,772.2,-1.2,772.2,1.0,2.0,20.0,2.1
23041,2018-08-18 03:00:00,4.2,767.8,772.2,-1.2,772.2,1.0,2.0,20.0,2.1
23042,2018-08-18 04:00:00,4.2,767.8,772.2,-1.2,772.2,1.0,2.0,20.0,2.1
23043,2018-08-18 05:00:00,3.5,766.2,770.5,-1.6,770.5,3.0,4.0,7.0,1.6
23044,2018-08-18 06:00:00,3.5,766.2,770.5,-1.6,770.5,3.0,4.0,7.0,1.6
23045,2018-08-18 07:00:00,3.5,766.2,770.5,-1.6,770.5,3.0,4.0,7.0,1.6
23046,2018-08-18 08:00:00,4.2,765.7,770.0,-0.5,770.0,1.0,2.0,30.0,1.3
23047,2018-08-18 09:00:00,4.2,765.7,770.0,-0.5,770.0,1.0,2.0,30.0,1.3
23048,2018-08-18 10:00:00,4.2,765.7,770.0,-0.5,770.0,1.0,2.0,30.0,1.3
23049,2018-08-18 11:00:00,16.8,764.5,768.7,-1.2,768.7,3.0,5.0,40.0,2.3
23050,2018-08-18 12:00:00,16.8,764.5,768.7,-1.2,768.7,3.0,5.0,40.0,2.3
23051,2018-08-18 13:00:00,16.8,764.5,768.7,-1.2,768.7,3.0,5.0,40.0,2.3
23052,2018-08-18 14:00:00,19.4,761.5,765.5,-3.0,765.5,5.0,7.0,35.0,2.2
23053,2018-08-18 15:00:00,19.4,761.5,765.5,-3.0,765.5,5.0,7.0,35.0,2.2
23054,2018-08-18 16:00:00,19.4,761.5,765.5,-3.0,765.5,5.0,7.0,35.0,2.2
23055,2018-08-18 17:00:00,18.7,759.7,763.8,-1.8,763.8,3.0,5.0,30.0,2.1
23056,2018-08-18 18:00:00,18.7,759.7,763.8,-1.8,763.8,3.0,5.0,30.0,2.1
23057,2018-08-18 19:00:00,18.7,759.7,763.8,-1.8,763.8,3.0,5.0,30.0,2.1
23058,2018-08-18 20:00:00,11.7,758.8,763.0,-0.9,763.0,4.0,4.0,20.0,7.4
23059,2018-08-18 21:00:00,11.7,758.8,763.0,-0.9,763.0,4.0,4.0,20.0,7.4
23060,2018-08-18 22:00:00,11.7,758.8,763.0,-0.9,763.0,4.0,4.0,20.0,7.4
23061,2018-08-18 23:00:00,9.4,757.4,761.6,-1.4,761.6,1.0,2.0,20.0,6.5
23062,2018-08-19 00:00:00,9.4,757.4,761.6,-1.4,761.6,1.0,2.0,20.0,6.5
23063,2018-08-19 01:00:00,9.4,757.4,761.6,-1.4,761.6,1.0,2.0,20.0,6.5
23064,2018-08-19 02:00:00,6.6,757.1,761.4,-0.3,761.4,4.0,5.0,20.0,4.8
23065,2018-08-19 03:00:00,6.6,757.1,761.4,-0.3,761.4,4.0,5.0,20.0,4.8
23066,2018-08-19 04:00:00,6.6,757.1,761.4,-0.3,761.4,4.0,5.0,20.0,4.8
23067,2018-08-19 05:00:00,8.9,755.5,759.7,-1.6,759.7,4.0,6.0,30.0,4.0
23068,2018-08-19 06:00:00,8.9,755.5,759.7,-1.6,759.7,4.0,6.0,30.0,4.0
23069,2018-08-19 07:00:00,8.9,755.5,759.7,-1.6,759.7,4.0,6.0,30.0,4.0
23070,2018-08-19 08:00:00,10.6,756.4,760.6,0.9,760.6,4.0,5.0,20.0,5.1
23071,2018-08-19 09:00:00,10.6,756.4,760.6,0.9,760.6,4.0,5.0,20.0,5.1
23072,2018-08-19 10:00:00,10.6,756.4,760.6,0.9,760.6,4.0,5.0,20.0,5.1
23073,2018-08-19 11:00:00,14.4,757.0,761.2,0.6,761.2,4.0,6.0,15.0,8.9
23074,2018-08-19 12:00:00,14.4,757.0,761.2,0.6,761.2,4.0,6.0,15.0,8.9
23075,2018-08-19 13:00:00,14.4,757.0,761.2,0.6,761.2,4.0,6.0,15.0,8.9
23076,2018-08-19 14:00:00,16.2,756.4,760.5,-0.6,760.5,6.0,7.0,20.0,8.6
23077,2018-08-19 15:00:00,16.2,756.4,760.5,-0.6,760.5,6.0,7.0,20.0,8.6
23078,2018-08-19 16:00:00,16.2,756.4,760.5,-0.6,760.5,6.0,7.0,20.0,8.6
23079,2018-08-19 17:00:00,14.9,757.0,761.1,0.6,761.1,5.0,8.0,30.0,9.3
23080,2018-08-19 18:00:00,14.9,757.0,761.1,0.6,761.1,5.0,8.0,30.0,9.3
23081,2018-08-19 19:00:00,14.9,757.0,761.1,0.6,761.1,5.0,8.0,30.0,9.3
23082,2018-08-19 20:00:00,14.0,758.4,762.5,1.4,762.5,4.0,5.0,20.0,9.9
23083,2018-08-19 21:00:00,14.0,758.4,762.5,1.4,762.5,4.0,5.0,20.0,9.9
23084,2018-08-19 22:00:00,14.0,758.4,762.5,1.4,762.5,4.0,5.0,20.0,9.9
23085,2018-08-19 23:00:00,11.2,759.7,763.9,1.3,763.9,4.0,8.0,9.0,9.8
23086,2018-08-20 00:00:00,11.2,759.7,763.9,1.3,763.9,4.0,8.0,9.0,9.8
23087,2018-08-20 01:00:00,11.2,759.7,763.9,1.3,763.9,4.0,8.0,9.0,9.8
