,Local time in Cape Town,T,Po,P,Pa,U,DD,Ff,ff10,Td
2183,2019-04-02 01:00:00,21.2,758.2,762.2,0.0,762.2,Wind blowing from the south,9.0,6.926041261191125,16.2
2184,2019-04-02 02:00:00,21.2,758.2,762.2,0.0,762.2,Wind blowing from the south,9.0,6.926041261191125,16.2
2185,2019-04-02 03:00:00,21.2,758.2,762.2,0.0,762.2,Wind blowing from the south,9.0,6.926041261191125,16.2
2186,2019-04-02 04:00:00,21.2,758.2,762.2,0.0,762.2,Wind blowing from the south,9.0,6.926041261191125,16.2
2187,2019-04-02 05:00:00,20.6,758.5,762.6,0.004967367657722998,762.6,Wind blowing from the south,6.0,6.926041261191125,16.6
2188,2019-04-02 06:00:00,20.6,758.5,762.6,0.004967367657722998,762.6,Wind blowing from the south,6.0,6.926041261191125,16.6
2189,2019-04-02 07:00:00,20.6,758.5,762.6,0.004967367657722998,762.6,Wind blowing from the south,6.0,6.926041261191125,16.6
2190,2019-04-02 08:00:00,20.4,759.5,763.6,1.0,763.6,Wind blowing from the south,6.0,8.0,16.1
2191,2019-04-02 09:00:00,20.4,759.5,763.6,1.0,763.6,Wind blowing from the south,6.0,8.0,16.1
2192,2019-04-02 10:00:00,20.4,759.5,763.6,1.0,763.6,Wind blowing from the south,6.0,8.0,16.1
2193,2019-04-02 11:00:00,23.6,760.2,764.2,0.7,764.2,Wind blowing from the south-southwest,7.0,8.0,14.7
2194,2019-04-02 12:00:00,23.6,760.2,764.2,0.7,764.2,Wind blowing from the south-southwest,7.0,8.0,14.7
2195,2019-04-02 13:00:00,23.6,760.2,764.2,0.7,764.2,Wind blowing from the south-southwest,7.0,8.0,14.7
2196,2019-04-02 14:00:00,25.0,759.3,763.3,-0.9,763.3,Wind blowing from the south,7.0,6.926041261191125,15.1
2197,2019-04-02 15:00:00,25.0,759.3,763.3,-0.9,763.3,Wind blowing from the south,7.0,6.926041261191125,15.1
2198,2019-04-02 16:00:00,25.0,759.3,763.3,-0.9,763.3,Wind blowing from the south,7.0,6.926041261191125,15.1
2199,2019-04-02 17:00:00,23.6,758.5,762.6,-0.8,762.6,Wind blowing from the south,12.0,15.0,15.5
2200,2019-04-02 18:00:00,23.6,758.5,762.6,-0.8,762.6,Wind blowing from the south,12.0,15.0,15.5
2201,2019-04-02 19:00:00,23.6,758.5,762.6,-0.8,762.6,Wind blowing from the south,12.0,15.0,15.5
2202,2019-04-02 20:00:00,20.3,759.2,763.3,0.7,763.3,Wind blowing from the south,10.0,14.0,16.1
2203,2019-04-02 21:00:00,20.3,759.2,763.3,0.7,763.3,Wind blowing from the south,10.0,14.0,16.1
2204,2019-04-02 22:00:00,20.3,759.2,763.3,0.7,763.3,Wind blowing from the south,10.0,14.0,16.1
2205,2019-04-02 23:00:00,18.8,759.4,763.5,0.2,763.5,Wind blowing from the south-southwest,9.0,11.0,16.1
2206,2019-04-03 00:00:00,18.8,759.4,763.5,0.2,763.5,Wind blowing from the south-southwest,9.0,11.0,16.1
2207,2019-04-03 01:00:00,18.8,759.4,763.5,0.2,763.5,Wind blowing from the south-southwest,9.0,11.0,16.1
2208,2019-04-03 02:00:00,18.7,757.2,761.3,-0.4,761.3,Wind blowing from the north,4.0,7.0,16.8
2209,2019-04-03 03:00:00,18.7,757.2,761.3,-0.4,761.3,Wind blowing from the north,4.0,7.0,16.8
2210,2019-04-03 04:00:00,18.7,757.2,761.3,-0.4,761.3,Wind blowing from the north,4.0,7.0,16.8
2211,2019-04-03 05:00:00,19.3,756.7,760.8,-0.5,760.8,Wind blowing from the north-northeast,3.0,5.0,16.2
2212,2019-04-03 06:00:00,19.3,756.7,760.8,-0.5,760.8,Wind blowing from the north-northeast,3.0,5.0,16.2
2213,2019-04-03 07:00:00,19.3,756.7,760.8,-0.5,760.8,Wind blowing from the north-northeast,3.0,5.0,16.2
2214,2019-04-03 08:00:00,18.8,757.6,761.6,0.9,761.6,Wind blowing from the north-northeast,5.0,6.0,16.6
2215,2019-04-03 09:00:00,18.8,757.6,761.6,0.9,761.6,Wind blowing from the north-northeast,5.0,6.0,16.6
2216,2019-04-03 10:00:00,18.8,757.6,761.6,0.9,761.6,Wind blowing from the north-northeast,5.0,6.0,16.6
2217,2019-04-03 11:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,6.926041261191125,16.6
2218,2019-04-03 12:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,6.926041261191125,16.6
2219,2019-04-03 13:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,6.926041261191125,16.6
2220,2019-04-03 14:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,5.0,16.6
2221,2019-04-03 15:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,5.0,16.6
2222,2019-04-03 16:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,5.0,16.6
2223,2019-04-03 17:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,9.0,16.6
2224,2019-04-03 18:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,9.0,16.6
2225,2019-04-03 19:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,9.0,16.6
2226,2019-04-03 20:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,8.0,16.6
2227,2019-04-03 21:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,8.0,16.6
2228,2019-04-03 22:00:00,18.8,757.6,761.6,0.0,761.6,Wind blowing from the north-northeast,5.0,8.0,16.6
2229,2019-04-03 23:00:00,17.9,759.7,763.8,2.1,763.8,Wind blowing from the south,6.0,7.0,13.4
2230,2019-04-04 00:00:00,17.9,759.7,763.8,2.1,763.8,Wind blowing from the south,6.0,7.0,13.4
2231,2019-04-04 01:00:00,17.9,759.7,763.8,2.1,763.8,Wind blowing from the south,6.0,7.0,13.4
2232,2019-04-04 02:00:00,14.4,755.8,759.9,0.4,759.9,Wind blowing from the west,3.0,3.0,12.1
2233,2019-04-04 03:00:00,14.4,755.8,759.9,0.4,759.9,Wind blowing from the west,3.0,3.0,12.1
2234,2019-04-04 04:00:00,14.4,755.8,759.9,0.4,759.9,Wind blowing from the west,3.0,3.0,12.1
2235,2019-04-04 05:00:00,15.0,755.1,759.2,-0.7,759.2,Wind blowing from the north-east,6.0,6.0,12.2
2236,2019-04-04 06:00:00,15.0,755.1,759.2,-0.7,759.2,Wind blowing from the north-east,6.0,6.0,12.2
2237,2019-04-04 07:00:00,15.0,755.1,759.2,-0.7,759.2,Wind blowing from the north-east,6.0,6.0,12.2
2238,2019-04-04 08:00:00,17.1,755.7,759.7,0.6,759.7,Wind blowing from the north,6.0,8.0,13.9
2239,2019-04-04 09:00:00,17.1,755.7,759.7,0.6,759.7,Wind blowing from the north,6.0,8.0,13.9
2240,2019-04-04 10:00:00,17.1,755.7,759.7,0.6,759.7,Wind blowing from the north,6.0,8.0,13.9
2241,2019-04-04 11:00:00,16.8,756.3,760.4,0.6,760.4,Wind blowing from the north,6.0,8.0,15.2
2242,2019-04-04 12:00:00,16.8,756.3,760.4,0.6,760.4,Wind blowing from the north,6.0,8.0,15.2
2243,2019-04-04 13:00:00,16.8,756.3,760.4,0.6,760.4,Wind blowing from the north,6.0,8.0,15.2
2244,2019-04-04 14:00:00,16.8,756.3,760.4,0.0,760.4,Wind blowing from the north,6.0,7.0,15.2
2245,2019-04-04 15:00:00,16.8,756.3,760.4,0.0,760.4,Wind blowing from the north,6.0,7.0,15.2
2246,2019-04-04 16:00:00,16.8,756.3,760.4,0.0,760.4,Wind blowing from the north,6.0,7.0,15.2
2247,2019-04-04 17:00:00,19.0,758.3,762.4,2.0,762.4,Wind blowing from the south-southeast,6.0,6.926041261191125,13.3
2248,2019-04-04 18:00:00,19.0,758.3,762.4,2.0,762.4,Wind blowing from the south-southeast,6.0,6.926041261191125,13.3
2249,2019-04-04 19:00:00,19.0,758.3,762.4,2.0,762.4,Wind blowing from the south-southeast,6.0,6.926041261191125,13.3
2250,2019-04-04 20:00:00,16.0,760.2,764.4,1.9,764.4,Wind blowing from the south,7.0,7.0,14.5
2251,2019-04-04 21:00:00,16.0,760.2,764.4,1.9,764.4,Wind blowing from the south,7.0,7.0,14.5
2252,2019-04-04 22:00:00,16.0,760.2,764.4,1.9,764.4,Wind blowing from the south,7.0,7.0,14.5
2253,2019-04-04 23:00:00,15.4,761.6,765.7,1.4,765.7,Wind blowing from the south-southeast,6.0,8.0,10.9
2254,2019-04-05 00:00:00,15.4,761.6,765.7,1.4,765.7,Wind blowing from the south-southeast,6.0,8.0,10.9
2255,2019-04-05 01:00:00,15.4,761.6,765.7,1.4,765.7,Wind blowing from the south-southeast,6.0,8.0,10.9
2256,2019-04-05 02:00:00,9.8,762.8,767.0,-0.2,767.0,Wind blowing from the east,2.0,4.0,8.5
2257,2019-04-05 03:00:00,9.8,762.8,767.0,-0.2,767.0,Wind blowing from the east,2.0,4.0,8.5
2258,2019-04-05 04:00:00,9.8,762.8,767.0,-0.2,767.0,Wind blowing from the east,2.0,4.0,8.5
2259,2019-04-05 05:00:00,12.3,762.7,766.9,-0.1,766.9,Wind blowing from the south,5.0,5.0,10.1
2260,2019-04-05 06:00:00,12.3,762.7,766.9,-0.1,766.9,Wind blowing from the south,5.0,5.0,10.1
2261,2019-04-05 07:00:00,12.3,762.7,766.9,-0.1,766.9,Wind blowing from the south,5.0,5.0,10.1
2262,2019-04-05 08:00:00,13.8,763.1,767.4,0.4,767.4,Wind blowing from the south-southeast,6.0,8.0,10.1
2263,2019-04-05 09:00:00,13.8,763.1,767.4,0.4,767.4,Wind blowing from the south-southeast,6.0,8.0,10.1
2264,2019-04-05 10:00:00,13.8,763.1,767.4,0.4,767.4,Wind blowing from the south-southeast,6.0,8.0,10.1
2265,2019-04-05 11:00:00,17.2,763.0,767.2,-0.1,767.2,Wind blowing from the south-southeast,7.0,8.0,8.2
2266,2019-04-05 12:00:00,17.2,763.0,767.2,-0.1,767.2,Wind blowing from the south-southeast,7.0,8.0,8.2
2267,2019-04-05 13:00:00,17.2,763.0,767.2,-0.1,767.2,Wind blowing from the south-southeast,7.0,8.0,8.2
2268,2019-04-05 14:00:00,18.2,761.3,765.4,-1.7,765.4,Wind blowing from the south,9.0,12.0,8.8
2269,2019-04-05 15:00:00,18.2,761.3,765.4,-1.7,765.4,Wind blowing from the south,9.0,12.0,8.8
2270,2019-04-05 16:00:00,18.2,761.3,765.4,-1.7,765.4,Wind blowing from the south,9.0,12.0,8.8
2271,2019-04-05 17:00:00,16.2,760.3,764.5,-1.0,764.5,Wind blowing from the south,9.0,11.0,8.9
2272,2019-04-05 18:00:00,16.2,760.3,764.5,-1.0,764.5,Wind blowing from the south,9.0,11.0,8.9
2273,2019-04-05 19:00:00,16.2,760.3,764.5,-1.0,764.5,Wind blowing from the south,9.0,11.0,8.9
2274,2019-04-05 20:00:00,14.9,759.7,763.9,-0.6,763.9,Wind blowing from the south,7.0,9.0,7.5
2275,2019-04-05 21:00:00,14.9,759.7,763.9,-0.6,763.9,Wind blowing from the south,7.0,9.0,7.5
2276,2019-04-05 22:00:00,14.9,759.7,763.9,-0.6,763.9,Wind blowing from the south,7.0,9.0,7.5
2277,2019-04-05 23:00:00,14.3,759.0,763.3,-0.7,763.3,Wind blowing from the south,5.0,7.0,7.9
2278,2019-04-06 00:00:00,14.3,759.0,763.3,-0.7,763.3,Wind blowing from the south,5.0,7.0,7.9
2279,2019-04-06 01:00:00,14.3,759.0,763.3,-0.7,763.3,Wind blowing from the south,5.0,7.0,7.9
2280,2019-04-06 02:00:00,16.1,760.5,764.6,-0.2,764.6,Wind blowing from the north-northwest,4.0,5.0,15.4
2281,2019-04-06 03:00:00,16.1,760.5,764.6,-0.2,764.6,Wind blowing from the north-northwest,4.0,5.0,15.4
2282,2019-04-06 04:00:00,16.1,760.5,764.6,-0.2,764.6,Wind blowing from the north-northwest,4.0,5.0,15.4
2283,2019-04-06 05:00:00,15.9,760.1,764.2,-0.4,764.2,Wind blowing from the north,3.0,6.0,15.0
2284,2019-04-06 06:00:00,15.9,760.1,764.2,-0.4,764.2,Wind blowing from the north,3.0,6.0,15.0
2285,2019-04-06 07:00:00,15.9,760.1,764.2,-0.4,764.2,Wind blowing from the north,3.0,6.0,15.0
2286,2019-04-06 08:00:00,15.0,760.2,764.3,0.1,764.3,Wind blowing from the north-east,4.0,7.0,12.3
2287,2019-04-06 09:00:00,15.0,760.2,764.3,0.1,764.3,Wind blowing from the north-east,4.0,7.0,12.3
2288,2019-04-06 10:00:00,15.0,760.2,764.3,0.1,764.3,Wind blowing from the north-east,4.0,7.0,12.3
2289,2019-04-06 11:00:00,16.9,760.0,764.1,-0.2,764.1,Wind blowing from the north,6.0,7.0,13.9
2290,2019-04-06 12:00:00,16.9,760.0,764.1,-0.2,764.1,Wind blowing from the north,6.0,7.0,13.9
2291,2019-04-06 13:00:00,16.9,760.0,764.1,-0.2,764.1,Wind blowing from the north,6.0,7.0,13.9
2292,2019-04-06 14:00:00,17.5,757.4,761.5,-2.6,761.5,Wind blowing from the north,7.0,10.0,13.1
2293,2019-04-06 15:00:00,17.5,757.4,761.5,-2.6,761.5,Wind blowing from the north,7.0,10.0,13.1
2294,2019-04-06 16:00:00,17.5,757.4,761.5,-2.6,761.5,Wind blowing from the north,7.0,10.0,13.1
2295,2019-04-06 17:00:00,13.9,755.7,759.8,-1.7,759.8,Wind blowing from the north-northeast,10.0,12.0,13.2
2296,2019-04-06 18:00:00,13.9,755.7,759.8,-1.7,759.8,Wind blowing from the north-northeast,10.0,12.0,13.2
2297,2019-04-06 19:00:00,13.9,755.7,759.8,-1.7,759.8,Wind blowing from the north-northeast,10.0,12.0,13.2
2298,2019-04-06 20:00:00,15.3,755.4,759.5,-0.3,759.5,Wind blowing from the north-northwest,10.0,16.0,14.8
2299,2019-04-06 21:00:00,15.3,755.4,759.5,-0.3,759.5,Wind blowing from the north-northwest,10.0,16.0,14.8
2300,2019-04-06 22:00:00,15.3,755.4,759.5,-0.3,759.5,Wind blowing from the north-northwest,10.0,16.0,14.8
2301,2019-04-06 23:00:00,15.3,755.4,759.5,-0.3,759.5,Wind blowing from the north-northwest,10.0,16.0,14.8
2302,2019-04-07 00:00:00,15.3,755.4,759.5,-0.3,759.5,Wind blowing from the north-northwest,10.0,16.0,14.8
2303,2019-04-07 01:00:00,15.3,755.4,759.5,-0.3,759.5,Wind blowing from the north-northwest,10.0,16.0,14.8
2304,2019-04-07 02:00:00,9.9,762.6,766.9,-0.1,766.9,Wind blowing from the north,2.0,3.0,9.2
2305,2019-04-07 03:00:00,9.9,762.6,766.9,-0.1,766.9,Wind blowing from the north,2.0,3.0,9.2
2306,2019-04-07 04:00:00,9.9,762.6,766.9,-0.1,766.9,Wind blowing from the north,2.0,3.0,9.2
2307,2019-04-07 05:00:00,11.8,762.0,766.2,-0.6,766.2,Wind blowing from the north-east,4.0,5.0,10.7
2308,2019-04-07 06:00:00,11.8,762.0,766.2,-0.6,766.2,Wind blowing from the north-east,4.0,5.0,10.7
2309,2019-04-07 07:00:00,11.8,762.0,766.2,-0.6,766.2,Wind blowing from the north-east,4.0,5.0,10.7
2310,2019-04-07 08:00:00,11.5,762.4,766.6,0.4,766.6,Wind blowing from the east-northeast,4.0,5.0,10.8
2311,2019-04-07 09:00:00,11.5,762.4,766.6,0.4,766.6,Wind blowing from the east-northeast,4.0,5.0,10.8
2312,2019-04-07 10:00:00,11.5,762.4,766.6,0.4,766.6,Wind blowing from the east-northeast,4.0,5.0,10.8
2313,2019-04-07 11:00:00,16.3,762.9,767.3,0.5,767.3,Wind blowing from the north-northwest,6.0,7.0,12.9
2314,2019-04-07 12:00:00,16.3,762.9,767.3,0.5,767.3,Wind blowing from the north-northwest,6.0,7.0,12.9
2315,2019-04-07 13:00:00,16.3,762.9,767.3,0.5,767.3,Wind blowing from the north-northwest,6.0,7.0,12.9
2316,2019-04-07 14:00:00,17.8,761.8,765.9,-1.1,765.9,Wind blowing from the north-northwest,8.0,10.0,10.0
2317,2019-04-07 15:00:00,17.8,761.8,765.9,-1.1,765.9,Wind blowing from the north-northwest,8.0,10.0,10.0
2318,2019-04-07 16:00:00,17.8,761.8,765.9,-1.1,765.9,Wind blowing from the north-northwest,8.0,10.0,10.0
2319,2019-04-07 17:00:00,16.2,761.5,765.7,-0.3,765.7,Wind blowing from the north-northwest,8.0,11.0,9.8
2320,2019-04-07 18:00:00,16.2,761.5,765.7,-0.3,765.7,Wind blowing from the north-northwest,8.0,11.0,9.8
2321,2019-04-07 19:00:00,16.2,761.5,765.7,-0.3,765.7,Wind blowing from the north-northwest,8.0,11.0,9.8
2322,2019-04-07 20:00:00,15.0,762.1,766.3,0.6,766.3,Wind blowing from the north-northwest,9.0,14.0,10.7
2323,2019-04-07 21:00:00,15.0,762.1,766.3,0.6,766.3,Wind blowing from the north-northwest,9.0,14.0,10.7
2324,2019-04-07 22:00:00,15.0,762.1,766.3,0.6,766.3,Wind blowing from the north-northwest,9.0,14.0,10.7
2325,2019-04-07 23:00:00,12.3,764.5,768.7,2.4,768.7,Wind blowing from the east-southeast,2.0,5.0,11.9
2326,2019-04-08 00:00:00,12.3,764.5,768.7,2.4,768.7,Wind blowing from the east-southeast,2.0,5.0,11.9
2327,2019-04-08 01:00:00,12.3,764.5,768.7,2.4,768.7,Wind blowing from the east-southeast,2.0,5.0,11.9
2328,2019-04-08 02:00:00,8.7,760.2,764.5,-0.4,764.5,Wind blowing from the north,2.0,3.0,8.5
2329,2019-04-08 03:00:00,8.7,760.2,764.5,-0.4,764.5,Wind blowing from the north,2.0,3.0,8.5
2330,2019-04-08 04:00:00,8.7,760.2,764.5,-0.4,764.5,Wind blowing from the north,2.0,3.0,8.5
2331,2019-04-08 05:00:00,10.3,760.0,764.2,-0.2,764.2,Wind blowing from the north,4.0,6.0,10.1
2332,2019-04-08 06:00:00,10.3,760.0,764.2,-0.2,764.2,Wind blowing from the north,4.0,6.0,10.1
2333,2019-04-08 07:00:00,10.3,760.0,764.2,-0.2,764.2,Wind blowing from the north,4.0,6.0,10.1
2334,2019-04-08 08:00:00,9.9,761.4,765.7,1.4,765.7,Wind blowing from the north-east,5.0,6.0,9.5
2335,2019-04-08 09:00:00,9.9,761.4,765.7,1.4,765.7,Wind blowing from the north-east,5.0,6.0,9.5
2336,2019-04-08 10:00:00,9.9,761.4,765.7,1.4,765.7,Wind blowing from the north-east,5.0,6.0,9.5
2337,2019-04-08 11:00:00,9.9,761.4,765.7,0.0,765.7,Wind blowing from the north-east,5.0,8.0,9.5
2338,2019-04-08 12:00:00,9.9,761.4,765.7,0.0,765.7,Wind blowing from the north-east,5.0,8.0,9.5
2339,2019-04-08 13:00:00,9.9,761.4,765.7,0.0,765.7,Wind blowing from the north-east,5.0,8.0,9.5
2340,2019-04-08 14:00:00,9.9,761.4,765.7,0.0,765.7,Wind blowing from the north-east,5.0,8.0,9.5
2341,2019-04-08 15:00:00,9.9,761.4,765.7,0.0,765.7,Wind blowing from the north-east,5.0,8.0,9.5
2342,2019-04-08 16:00:00,9.9,761.4,765.7,0.0,765.7,Wind blowing from the north-east,5.0,8.0,9.5
2343,2019-04-08 17:00:00,14.6,761.7,766.0,0.3,766.0,Wind blowing from the north-west,7.0,10.0,11.5
2344,2019-04-08 18:00:00,14.6,761.7,766.0,0.3,766.0,Wind blowing from the north-west,7.0,10.0,11.5
2345,2019-04-08 19:00:00,14.6,761.7,766.0,0.3,766.0,Wind blowing from the north-west,7.0,10.0,11.5
2346,2019-04-08 20:00:00,13.2,762.6,766.9,0.9,766.9,Wind blowing from the north,7.0,8.0,11.1
2347,2019-04-08 21:00:00,13.2,762.6,766.9,0.9,766.9,Wind blowing from the north,7.0,8.0,11.1
2348,2019-04-08 22:00:00,13.2,762.6,766.9,0.9,766.9,Wind blowing from the north,7.0,8.0,11.1
2349,2019-04-08 23:00:00,12.3,762.6,766.8,0.0,766.8,Wind blowing from the north-northeast,5.0,9.0,10.4
2350,2019-04-09 00:00:00,12.3,762.6,766.8,0.0,766.8,Wind blowing from the north-northeast,5.0,9.0,10.4
2351,2019-04-09 01:00:00,12.3,762.6,766.8,0.0,766.8,Wind blowing from the north-northeast,5.0,9.0,10.4
2352,2019-04-09 02:00:00,14.3,762.7,766.9,-0.2,766.9,Wind blowing from the south,6.0,6.0,12.6
2353,2019-04-09 03:00:00,14.3,762.7,766.9,-0.2,766.9,Wind blowing from the south,6.0,6.0,12.6
2354,2019-04-09 04:00:00,14.3,762.7,766.9,-0.2,766.9,Wind blowing from the south,6.0,6.0,12.6
2355,2019-04-09 05:00:00,14.6,762.4,766.6,-0.3,766.6,Wind blowing from the south,4.0,5.0,13.2
2356,2019-04-09 06:00:00,14.6,762.4,766.6,-0.3,766.6,Wind blowing from the south,4.0,5.0,13.2
2357,2019-04-09 07:00:00,14.6,762.4,766.6,-0.3,766.6,Wind blowing from the south,4.0,5.0,13.2
2358,2019-04-09 08:00:00,15.8,762.7,766.9,0.3,766.9,Wind blowing from the south,9.0,10.0,12.0
2359,2019-04-09 09:00:00,15.8,762.7,766.9,0.3,766.9,Wind blowing from the south,9.0,10.0,12.0
2360,2019-04-09 10:00:00,15.8,762.7,766.9,0.3,766.9,Wind blowing from the south,9.0,10.0,12.0
2361,2019-04-09 11:00:00,17.8,763.4,767.5,0.7,767.5,Wind blowing from the south,10.0,10.0,10.8
2362,2019-04-09 12:00:00,17.8,763.4,767.5,0.7,767.5,Wind blowing from the south,10.0,10.0,10.8
2363,2019-04-09 13:00:00,17.8,763.4,767.5,0.7,767.5,Wind blowing from the south,10.0,10.0,10.8
2364,2019-04-09 14:00:00,18.6,762.7,766.9,-0.7,766.9,Wind blowing from the south,10.0,10.0,8.5
2365,2019-04-09 15:00:00,18.6,762.7,766.9,-0.7,766.9,Wind blowing from the south,10.0,10.0,8.5
2366,2019-04-09 16:00:00,18.6,762.7,766.9,-0.7,766.9,Wind blowing from the south,10.0,10.0,8.5
2367,2019-04-09 17:00:00,16.7,762.3,766.4,-0.4,766.4,Wind blowing from the south,11.0,11.0,10.0
2368,2019-04-09 18:00:00,16.7,762.3,766.4,-0.4,766.4,Wind blowing from the south,11.0,11.0,10.0
2369,2019-04-09 19:00:00,16.7,762.3,766.4,-0.4,766.4,Wind blowing from the south,11.0,11.0,10.0
2370,2019-04-09 20:00:00,14.8,763.6,767.8,1.3,767.8,Wind blowing from the south,12.0,6.926041261191125,9.2
2371,2019-04-09 21:00:00,14.8,763.6,767.8,1.3,767.8,Wind blowing from the south,12.0,6.926041261191125,9.2
2372,2019-04-09 22:00:00,14.8,763.6,767.8,1.3,767.8,Wind blowing from the south,12.0,6.926041261191125,9.2
2373,2019-04-09 23:00:00,14.4,764.2,768.4,0.6,768.4,Wind blowing from the south,10.0,14.0,8.4
2374,2019-04-10 00:00:00,14.4,764.2,768.4,0.6,768.4,Wind blowing from the south,10.0,14.0,8.4
2375,2019-04-10 01:00:00,14.4,764.2,768.4,0.6,768.4,Wind blowing from the south,10.0,14.0,8.4
2376,2019-04-10 02:00:00,14.7,760.4,764.6,0.0,764.6,Wind blowing from the north,4.0,5.0,13.0
2377,2019-04-10 03:00:00,14.7,760.4,764.6,0.0,764.6,Wind blowing from the north,4.0,5.0,13.0
2378,2019-04-10 04:00:00,14.7,760.4,764.6,0.0,764.6,Wind blowing from the north,4.0,5.0,13.0
2379,2019-04-10 05:00:00,15.1,759.8,763.9,-0.6,763.9,Wind blowing from the north,5.0,7.0,11.3
2380,2019-04-10 06:00:00,15.1,759.8,763.9,-0.6,763.9,Wind blowing from the north,5.0,7.0,11.3
2381,2019-04-10 07:00:00,15.1,759.8,763.9,-0.6,763.9,Wind blowing from the north,5.0,7.0,11.3
2382,2019-04-10 08:00:00,16.8,760.0,764.1,0.2,764.1,Wind blowing from the north-northwest,7.0,6.926041261191125,11.3
2383,2019-04-10 09:00:00,16.8,760.0,764.1,0.2,764.1,Wind blowing from the north-northwest,7.0,6.926041261191125,11.3
2384,2019-04-10 10:00:00,16.8,760.0,764.1,0.2,764.1,Wind blowing from the north-northwest,7.0,6.926041261191125,11.3
2385,2019-04-10 11:00:00,18.7,760.6,764.7,0.6,764.7,Wind blowing from the north-west,8.0,11.0,8.9
2386,2019-04-10 12:00:00,18.7,760.6,764.7,0.6,764.7,Wind blowing from the north-west,8.0,11.0,8.9
2387,2019-04-10 13:00:00,18.7,760.6,764.7,0.6,764.7,Wind blowing from the north-west,8.0,11.0,8.9
2388,2019-04-10 14:00:00,19.2,760.2,764.2,-0.4,764.2,Wind blowing from the north-west,7.0,11.0,9.2
2389,2019-04-10 15:00:00,19.2,760.2,764.2,-0.4,764.2,Wind blowing from the north-west,7.0,11.0,9.2
2390,2019-04-10 16:00:00,19.2,760.2,764.2,-0.4,764.2,Wind blowing from the north-west,7.0,11.0,9.2
2391,2019-04-10 17:00:00,18.8,760.0,764.2,-0.2,764.2,Wind blowing from the west-northwest,7.0,9.0,9.5
2392,2019-04-10 18:00:00,18.8,760.0,764.2,-0.2,764.2,Wind blowing from the west-northwest,7.0,9.0,9.5
2393,2019-04-10 19:00:00,18.8,760.0,764.2,-0.2,764.2,Wind blowing from the west-northwest,7.0,9.0,9.5
2394,2019-04-10 20:00:00,15.1,760.5,764.6,0.5,764.6,Wind blowing from the north-northwest,3.0,6.0,11.0
2395,2019-04-10 21:00:00,15.1,760.5,764.6,0.5,764.6,Wind blowing from the north-northwest,3.0,6.0,11.0
2396,2019-04-10 22:00:00,15.1,760.5,764.6,0.5,764.6,Wind blowing from the north-northwest,3.0,6.0,11.0
2397,2019-04-10 23:00:00,12.4,760.7,764.9,0.2,764.9,Wind blowing from the east,2.0,2.0,10.5
2398,2019-04-11 00:00:00,12.4,760.7,764.9,0.2,764.9,Wind blowing from the east,2.0,2.0,10.5
2399,2019-04-11 01:00:00,12.4,760.7,764.9,0.2,764.9,Wind blowing from the east,2.0,2.0,10.5
2400,2019-04-11 02:00:00,12.4,760.7,764.9,0.2,764.9,Wind blowing from the east,2.0,2.0,10.5
2401,2019-04-11 03:00:00,12.4,760.7,764.9,0.2,764.9,Wind blowing from the east,2.0,2.0,10.5
2402,2019-04-11 04:00:00,12.4,760.7,764.9,0.2,764.9,Wind blowing from the east,2.0,2.0,10.5
2403,2019-04-11 05:00:00,12.4,760.7,764.9,0.2,764.9,Wind blowing from the east,2.0,2.0,10.5
